"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","GRADRATEFIELD","EDU","PC","A","2016",9.122,
"IND","GRADRATEFIELD","EDU","PC","A","2017",7.162,
"IND","GRADRATEFIELD","HEALTH","PC","A","2005",,"M"
"IND","GRADRATEFIELD","HEALTH","PC","A","2010",,"M"
"IND","GRADRATEFIELD","HEALTH","PC","A","2011",,"M"
"IND","GRADRATEFIELD","HEALTH","PC","A","2012",,"M"
"IND","GRADRATEFIELD","HEALTH","PC","A","2013",3.239,
"IND","GRADRATEFIELD","HEALTH","PC","A","2014",3.565,
"IND","GRADRATEFIELD","HEALTH","PC","A","2015",3.141,
"IND","GRADRATEFIELD","HEALTH","PC","A","2016",3.239,
"IND","GRADRATEFIELD","HEALTH","PC","A","2017",3.34,
"IND","GRADRATEFIELD","ARTS","PC","A","2005",,"M"
"IND","GRADRATEFIELD","ARTS","PC","A","2010",,"M"
"IND","GRADRATEFIELD","ARTS","PC","A","2011",,"M"
"IND","GRADRATEFIELD","ARTS","PC","A","2012",,"M"
"IND","GRADRATEFIELD","ARTS","PC","A","2013",5.585,
"IND","GRADRATEFIELD","ARTS","PC","A","2014",6.28,
"IND","GRADRATEFIELD","ARTS","PC","A","2015",5.642,
"IND","GRADRATEFIELD","ARTS","PC","A","2016",5.585,
"IND","GRADRATEFIELD","ARTS","PC","A","2017",6.033,
"IND","GRADRATEFIELD","BUSINESS","PC","A","2005",,"M"
"IND","GRADRATEFIELD","BUSINESS","PC","A","2010",,"M"
"IND","GRADRATEFIELD","BUSINESS","PC","A","2011",,"M"
"IND","GRADRATEFIELD","BUSINESS","PC","A","2012",,"M"
"IND","GRADRATEFIELD","BUSINESS","PC","A","2013",17.778,
"IND","GRADRATEFIELD","BUSINESS","PC","A","2014",18.09,
"IND","GRADRATEFIELD","BUSINESS","PC","A","2015",17.292,
"IND","GRADRATEFIELD","BUSINESS","PC","A","2016",17.778,
"IND","GRADRATEFIELD","BUSINESS","PC","A","2017",18.966,
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2005",,"M"
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2010",,"M"
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2011",,"M"
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2012",,"M"
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2013",11.737,
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2014",11.036,
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2015",10.985,
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2016",11.737,
"IND","GRADRATEFIELD","ENGINEERING","PC","A","2017",12.133,
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2005",,"M"
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2010",,"M"
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2011",,"M"
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2012",,"M"
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2013",31.455,
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2014",31.556,
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2015",32.959,
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2016",31.455,
"IND","GRADRATEFIELD","SOC_SCI","PC","A","2017",30.797,
"IDN","GRADRATEFIELD","EDU","PC","A","2005",,"M"
"IDN","GRADRATEFIELD","EDU","PC","A","2010",,"M"
"IDN","GRADRATEFIELD","EDU","PC","A","2011",,"M"
"IDN","GRADRATEFIELD","EDU","PC","A","2012",,"M"
"IDN","GRADRATEFIELD","EDU","PC","A","2013",,"M"
"IDN","GRADRATEFIELD","EDU","PC","A","2014",27.871,
"IDN","GRADRATEFIELD","EDU","PC","A","2015",28.476,
"IDN","GRADRATEFIELD","EDU","PC","A","2017",23.967,
"IDN","GRADRATEFIELD","HEALTH","PC","A","2005",,"M"
"IDN","GRADRATEFIELD","HEALTH","PC","A","2010",,"M"
"IDN","GRADRATEFIELD","HEALTH","PC","A","2011",,"M"
"IDN","GRADRATEFIELD","HEALTH","PC","A","2012",,"M"
"IDN","GRADRATEFIELD","HEALTH","PC","A","2013",,"M"
"IDN","GRADRATEFIELD","HEALTH","PC","A","2014",12.126,
"IDN","GRADRATEFIELD","HEALTH","PC","A","2015",17.663,
"IDN","GRADRATEFIELD","HEALTH","PC","A","2017",17.364,
"IDN","GRADRATEFIELD","ARTS","PC","A","2005",,"M"
"IDN","GRADRATEFIELD","ARTS","PC","A","2010",,"M"
"IDN","GRADRATEFIELD","ARTS","PC","A","2011",,"M"
"IDN","GRADRATEFIELD","ARTS","PC","A","2012",,"M"
"IDN","GRADRATEFIELD","ARTS","PC","A","2013",,"M"
"IDN","GRADRATEFIELD","ARTS","PC","A","2014",1.829,
"IDN","GRADRATEFIELD","ARTS","PC","A","2015",2.953,
"IDN","GRADRATEFIELD","ARTS","PC","A","2017",4.79,
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2005",,"M"
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2010",,"M"
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2011",,"M"
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2012",,"M"
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2013",,"M"
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2014",26.777,
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2015",16.208,
"IDN","GRADRATEFIELD","BUSINESS","PC","A","2017",18.089,
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2005",,"M"
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2010",,"M"
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2011",,"M"
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2012",,"M"
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2013",,"M"
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2014",9.317,
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2015",8.158,
"IDN","GRADRATEFIELD","ENGINEERING","PC","A","2017",7.312,
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2005",,"M"
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2010",,"M"
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2011",,"M"
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2012",,"M"
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2013",,"M"
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2014",5.238,
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2015",11.716,
"IDN","GRADRATEFIELD","SOC_SCI","PC","A","2017",12.435,
"ISR","GRADRATEFIELD","EDU","PC","A","2005",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2010",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2011",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2012",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2013",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2014",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2015",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2016",,"M"
"ISR","GRADRATEFIELD","EDU","PC","A","2017",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2005",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2010",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2011",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2012",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2013",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2014",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2015",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2016",,"M"
"ISR","GRADRATEFIELD","HEALTH","PC","A","2017",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2005",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2010",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2011",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2012",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2013",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2014",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2015",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2016",,"M"
"ISR","GRADRATEFIELD","ARTS","PC","A","2017",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2005",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2010",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2011",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2012",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2013",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2014",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2015",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2016",,"M"
"ISR","GRADRATEFIELD","BUSINESS","PC","A","2017",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2005",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2010",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2011",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2012",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2013",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2014",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2015",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2016",,"M"
"ISR","GRADRATEFIELD","ENGINEERING","PC","A","2017",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2005",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2010",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2011",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2012",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2013",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2014",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2015",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2016",,"M"
"ISR","GRADRATEFIELD","SOC_SCI","PC","A","2017",,"M"
"LVA","GRADRATEFIELD","EDU","PC","A","2005",17.744,
"LVA","GRADRATEFIELD","EDU","PC","A","2010",8.714,
"LVA","GRADRATEFIELD","EDU","PC","A","2011",7.428,
"LVA","GRADRATEFIELD","EDU","PC","A","2012",7.582,
"LVA","GRADRATEFIELD","EDU","PC","A","2013",7.487,
"LVA","GRADRATEFIELD","EDU","PC","A","2014",6.273,
"LVA","GRADRATEFIELD","EDU","PC","A","2015",6.75,
"LVA","GRADRATEFIELD","EDU","PC","A","2016",7.363,
"LVA","GRADRATEFIELD","EDU","PC","A","2017",4.141,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2005",4.968,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2010",9.701,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2011",14.147,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2012",10.716,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2013",18.232,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2014",12.776,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2015",13.994,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2016",14.257,
"LVA","GRADRATEFIELD","HEALTH","PC","A","2017",17.07,
"LVA","GRADRATEFIELD","ARTS","PC","A","2005",6.235,
"LVA","GRADRATEFIELD","ARTS","PC","A","2010",7.572,
"LVA","GRADRATEFIELD","ARTS","PC","A","2011",6.325,
"LVA","GRADRATEFIELD","ARTS","PC","A","2012",6.944,
"LVA","GRADRATEFIELD","ARTS","PC","A","2013",8.242,
"LVA","GRADRATEFIELD","ARTS","PC","A","2014",9.617,
"LVA","GRADRATEFIELD","ARTS","PC","A","2015",7.908,
"LVA","GRADRATEFIELD","ARTS","PC","A","2016",7.761,
"LVA","GRADRATEFIELD","ARTS","PC","A","2017",7.74,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2005",42.436,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2010",47.223,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2011",39.404,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2012",38.147,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2013",32.212,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2014",33.289,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2015",31.99,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2016",30.647,
"LVA","GRADRATEFIELD","BUSINESS","PC","A","2017",30.52,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2005",9.048,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2010",10.882,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2011",10.128,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2012",12.439,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2013",13.091,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2014",14.586,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2015",12.508,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2016",12.56,
"LVA","GRADRATEFIELD","ENGINEERING","PC","A","2017",12.785,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2005",13.513,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2010",9.725,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2011",9.069,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2012",9.985,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2013",7.649,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2014",8.25,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2015",9.3,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2016",9.654,
"LVA","GRADRATEFIELD","SOC_SCI","PC","A","2017",9.118,
"LTU","GRADRATEFIELD","EDU","PC","A","2005",16.028,
"LTU","GRADRATEFIELD","EDU","PC","A","2010",11.47,
"LTU","GRADRATEFIELD","EDU","PC","A","2011",10.873,
"LTU","GRADRATEFIELD","EDU","PC","A","2012",10.453,
"LTU","GRADRATEFIELD","EDU","PC","A","2013",10.843,
"LTU","GRADRATEFIELD","EDU","PC","A","2014",8.79,
"LTU","GRADRATEFIELD","EDU","PC","A","2015",7.067,
"LTU","GRADRATEFIELD","EDU","PC","A","2016",6.539,
"LTU","GRADRATEFIELD","EDU","PC","A","2017",6.173,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2005",10.088,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2010",9.584,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2011",8.72,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2012",10.798,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2013",11.359,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2014",12.412,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2015",13.777,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2016",14.207,
"LTU","GRADRATEFIELD","HEALTH","PC","A","2017",16.974,
"LTU","GRADRATEFIELD","ARTS","PC","A","2005",6.528,
"LTU","GRADRATEFIELD","ARTS","PC","A","2010",7.17,
"LTU","GRADRATEFIELD","ARTS","PC","A","2011",7.2,
"LTU","GRADRATEFIELD","ARTS","PC","A","2012",7.409,
"LTU","GRADRATEFIELD","ARTS","PC","A","2013",7.733,
"LTU","GRADRATEFIELD","ARTS","PC","A","2014",7.975,
"LTU","GRADRATEFIELD","ARTS","PC","A","2015",8.03,
"LTU","GRADRATEFIELD","ARTS","PC","A","2016",8.631,
"LTU","GRADRATEFIELD","ARTS","PC","A","2017",8.583,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2005",34.691,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2010",36.185,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2011",37.15,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2012",34.725,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2013",32.147,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2014",31.259,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2015",31.728,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2016",30.176,
"LTU","GRADRATEFIELD","BUSINESS","PC","A","2017",27.294,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2005",17.716,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2010",17.201,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2011",17.522,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2012",17.974,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2013",18.051,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2014",17.818,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2015",17.283,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2016",17.532,
"LTU","GRADRATEFIELD","ENGINEERING","PC","A","2017",18.913,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2005",5.607,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2010",9.642,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2011",9.894,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2012",9.691,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2013",10.869,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2014",11.956,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2015",12.147,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2016",11.97,
"LTU","GRADRATEFIELD","SOC_SCI","PC","A","2017",10.183,
"RUS","GRADRATEFIELD","EDU","PC","A","2005",,"M"
"RUS","GRADRATEFIELD","EDU","PC","A","2010",,"M"
"RUS","GRADRATEFIELD","EDU","PC","A","2011",,"M"
"RUS","GRADRATEFIELD","EDU","PC","A","2012",,"M"
"RUS","GRADRATEFIELD","EDU","PC","A","2013",7.906,
"RUS","GRADRATEFIELD","EDU","PC","A","2014",8.025,
"RUS","GRADRATEFIELD","EDU","PC","A","2015",7.557,
"RUS","GRADRATEFIELD","EDU","PC","A","2016",7.345,
"RUS","GRADRATEFIELD","EDU","PC","A","2017",5.622,
"RUS","GRADRATEFIELD","HEALTH","PC","A","2005",,"M"
"RUS","GRADRATEFIELD","HEALTH","PC","A","2010",,"M"
"RUS","GRADRATEFIELD","HEALTH","PC","A","2011",,"M"
"RUS","GRADRATEFIELD","HEALTH","PC","A","2012",,"M"
"RUS","GRADRATEFIELD","HEALTH","PC","A","2013",5.288,
"RUS","GRADRATEFIELD","HEALTH","PC","A","2014",5.77,
"RUS","GRADRATEFIELD","HEALTH","PC","A","2015",6.378,
"RUS","GRADRATEFIELD","HEALTH","PC","A","2016",6.106,
"RUS","GRADRATEFIELD","HEALTH","PC","A","2017",6.772,
"RUS","GRADRATEFIELD","ARTS","PC","A","2005",,"M"
"RUS","GRADRATEFIELD","ARTS","PC","A","2010",,"M"
"RUS","GRADRATEFIELD","ARTS","PC","A","2011",,"M"
"RUS","GRADRATEFIELD","ARTS","PC","A","2012",,"M"
"RUS","GRADRATEFIELD","ARTS","PC","A","2013",4.37,
"RUS","GRADRATEFIELD","ARTS","PC","A","2014",4.004,
"RUS","GRADRATEFIELD","ARTS","PC","A","2015",3.982,
"RUS","GRADRATEFIELD","ARTS","PC","A","2016",4.38,
"RUS","GRADRATEFIELD","ARTS","PC","A","2017",4.136,
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2005",,"M"
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2010",,"M"
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2011",,"M"
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2012",,"M"
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2013",44.138,
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2014",34.232,
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2015",37.953,
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2016",33.149,
"RUS","GRADRATEFIELD","BUSINESS","PC","A","2017",31.304,
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2005",,"M"
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2010",,"M"
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2011",,"M"
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2012",,"M"
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2013",21.41,
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2014",20.213,
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2015",21.864,
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2016",22.933,
"RUS","GRADRATEFIELD","ENGINEERING","PC","A","2017",22.572,
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2005",,"M"
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2010",,"M"
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2011",,"M"
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2012",,"M"
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2013",5.528,
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2014",12.867,
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2015",6.963,
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2016",10.081,
"RUS","GRADRATEFIELD","SOC_SCI","PC","A","2017",11.626,
"SAU","GRADRATEFIELD","EDU","PC","A","2005",,"M"
"SAU","GRADRATEFIELD","EDU","PC","A","2010",,"M"
"SAU","GRADRATEFIELD","EDU","PC","A","2011",,"M"
"SAU","GRADRATEFIELD","EDU","PC","A","2012",,"M"
"SAU","GRADRATEFIELD","EDU","PC","A","2013",,"M"
"SAU","GRADRATEFIELD","EDU","PC","A","2014",15.06,
"SAU","GRADRATEFIELD","EDU","PC","A","2015",15.06,
"SAU","GRADRATEFIELD","EDU","PC","A","2016",14.745,
"SAU","GRADRATEFIELD","EDU","PC","A","2017",10.909,
"SAU","GRADRATEFIELD","HEALTH","PC","A","2005",,"M"
"SAU","GRADRATEFIELD","HEALTH","PC","A","2010",,"M"
"SAU","GRADRATEFIELD","HEALTH","PC","A","2011",,"M"
"SAU","GRADRATEFIELD","HEALTH","PC","A","2012",,"M"
"SAU","GRADRATEFIELD","HEALTH","PC","A","2013",,"M"
"SAU","GRADRATEFIELD","HEALTH","PC","A","2014",5.607,
"SAU","GRADRATEFIELD","HEALTH","PC","A","2015",5.607,
"SAU","GRADRATEFIELD","HEALTH","PC","A","2016",6.768,
"SAU","GRADRATEFIELD","HEALTH","PC","A","2017",5.893,
"SAU","GRADRATEFIELD","ARTS","PC","A","2005",,"M"
"SAU","GRADRATEFIELD","ARTS","PC","A","2010",,"M"
"SAU","GRADRATEFIELD","ARTS","PC","A","2011",,"M"
"SAU","GRADRATEFIELD","ARTS","PC","A","2012",,"M"
"SAU","GRADRATEFIELD","ARTS","PC","A","2013",,"M"
"SAU","GRADRATEFIELD","ARTS","PC","A","2014",24.708,
"SAU","GRADRATEFIELD","ARTS","PC","A","2015",24.708,
"SAU","GRADRATEFIELD","ARTS","PC","A","2016",23.493,
"SAU","GRADRATEFIELD","ARTS","PC","A","2017",24.376,
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2005",,"M"
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2010",,"M"
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2011",,"M"
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2012",,"M"
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2013",,"M"
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2014",20.496,
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2015",20.496,
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2016",20.932,
"SAU","GRADRATEFIELD","BUSINESS","PC","A","2017",24.516,
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2005",,"M"
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2010",,"M"
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2011",,"M"
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2012",,"M"
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2013",,"M"
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2014",8.367,
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2015",8.367,
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2016",7.679,
"SAU","GRADRATEFIELD","ENGINEERING","PC","A","2017",6.788,
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2005",,"M"
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2010",,"M"
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2011",,"M"
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2012",,"M"
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2013",,"M"
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2014",8.175,
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2015",8.175,
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2016",8.989,
"SAU","GRADRATEFIELD","SOC_SCI","PC","A","2017",10.882,
"SVN","GRADRATEFIELD","EDU","PC","A","2005",,"M"
"SVN","GRADRATEFIELD","EDU","PC","A","2010",,"M"
"SVN","GRADRATEFIELD","EDU","PC","A","2011",,"M"
"SVN","GRADRATEFIELD","EDU","PC","A","2012",6.962,
"SVN","GRADRATEFIELD","EDU","PC","A","2013",9.205,
"SVN","GRADRATEFIELD","EDU","PC","A","2014",9.658,
"SVN","GRADRATEFIELD","EDU","PC","A","2015",10.053,
"SVN","GRADRATEFIELD","EDU","PC","A","2016",11.151,
"SVN","GRADRATEFIELD","EDU","PC","A","2017",11.213,
"SVN","GRADRATEFIELD","HEALTH","PC","A","2005",,"M"
"SVN","GRADRATEFIELD","HEALTH","PC","A","2010",,"M"
"SVN","GRADRATEFIELD","HEALTH","PC","A","2011",,"M"
"SVN","GRADRATEFIELD","HEALTH","PC","A","2012",8.953,
"SVN","GRADRATEFIELD","HEALTH","PC","A","2013",10.06,
"SVN","GRADRATEFIELD","HEALTH","PC","A","2014",9.87,
"SVN","GRADRATEFIELD","HEALTH","PC","A","2015",10.107,
"SVN","GRADRATEFIELD","HEALTH","PC","A","2016",8.361,
"SVN","GRADRATEFIELD","HEALTH","PC","A","2017",12.498,
"SVN","GRADRATEFIELD","ARTS","PC","A","2005",,"M"
"SVN","GRADRATEFIELD","ARTS","PC","A","2010",,"M"
"SVN","GRADRATEFIELD","ARTS","PC","A","2011",,"M"
"SVN","GRADRATEFIELD","ARTS","PC","A","2012",9.329,
"SVN","GRADRATEFIELD","ARTS","PC","A","2013",9.705,
"SVN","GRADRATEFIELD","ARTS","PC","A","2014",9.711,
"SVN","GRADRATEFIELD","ARTS","PC","A","2015",9.463,
"SVN","GRADRATEFIELD","ARTS","PC","A","2016",10.543,
"SVN","GRADRATEFIELD","ARTS","PC","A","2017",9.044,
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2005",,"M"
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2010",,"M"
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2011",,"M"
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2012",26.299,
